,root,name,created,type,purpose,origin,mac,host,user,home,status,commit,,last_checkpoint,step
90,arc/there_and_back/rad2real,w_align_a=0.1__w_align_b=0.1__use_gan=True__full_align=True,"04:43PM November 05, 2019",ThereAndBackCycleGan,Benchmarks for real simulation,/data/engs-a2i/kebl4674/experiments/there_and_back/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,383783f094321cf8288a223b82384d74632b489d,"04:43PM 06/11/19, epoch 1, step 292600","step 280000, epoch 1",
91,arc/there_and_back/rad2real,w_align_a=0.01__w_align_b=0.01__use_gan=True__full_align=True,"04:43PM November 05, 2019",ThereAndBackCycleGan,Benchmarks for real simulation,/data/engs-a2i/kebl4674/experiments/there_and_back/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,383783f094321cf8288a223b82384d74632b489d,"04:43PM 06/11/19, epoch 1, step 296100","step 280000, epoch 1",
92,arc/there_and_back/rad2real,w_align_a=10.0__w_align_b=10.0__use_gan=True__full_align=True,"04:43PM November 05, 2019",ThereAndBackCycleGan,Benchmarks for real simulation,/data/engs-a2i/kebl4674/experiments/there_and_back/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,383783f094321cf8288a223b82384d74632b489d,"04:43PM 06/11/19, epoch 1, step 291400","step 280000, epoch 1",
93,arc/there_and_back/rad2real,w_align_a=10.0__w_align_b=10.0__w_cycle_a=10.0__w_cycle_b=10__use_gan=True__full_align=False,"04:43PM November 05, 2019",ThereAndBackCycleGan,Benchmarks for real simulation,/data/engs-a2i/kebl4674/experiments/there_and_back/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,383783f094321cf8288a223b82384d74632b489d,"04:43PM 06/11/19, epoch 0, step 158900",step 140000,
94,arc/there_and_back/unaligned,w_g_cycle=0.001,"01:17PM November 03, 2019",,To validate performance on unaligned data with different architectures,/data/engs-a2i/kebl4674/experiments/there_and_back/unaligned,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,e52e2a7013a3cff105708ac3df95152a6b6e9161,"12:51PM 04/11/19, epoch 3, step 183400","step 180000, epoch 3",
95,arc/there_and_back/unaligned,w_g_cycle=0.01,"01:17PM November 03, 2019",,To validate performance on unaligned data with different architectures,/data/engs-a2i/kebl4674/experiments/there_and_back/unaligned,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,e52e2a7013a3cff105708ac3df95152a6b6e9161,"12:50PM 04/11/19, epoch 1, step 53000",step 40000,
96,arc/there_and_back/unaligned,w_g_cycle=1.0,"01:17PM November 03, 2019",,To validate performance on unaligned data with different architectures,/data/engs-a2i/kebl4674/experiments/there_and_back/unaligned,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"02:25AM 04/11/19, epoch 2, step 99900","step 100000, epoch 2",
97,arc/there_and_back/unaligned,w_g_cycle=10.0,"01:17PM November 03, 2019",,To validate performance on unaligned data with different architectures,/data/engs-a2i/kebl4674/experiments/there_and_back/unaligned,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"02:24AM 04/11/19, epoch 2, step 99900","step 100000, epoch 2",
98,arc/there_and_back/unaligned,w_g_cycle=100.0,"01:17PM November 03, 2019",,To validate performance on unaligned data with different architectures,/data/engs-a2i/kebl4674/experiments/there_and_back/unaligned,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,e52e2a7013a3cff105708ac3df95152a6b6e9161,"12:50PM 04/11/19, epoch 1, step 67900","step 60000, epoch 1",
99,arc/there_and_back/with_alignemnt_loss,mode=rad2sim_aligned__w_g_aligned=0.1,"09:37PM November 01, 2019",,First runs with alignment loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_alignemnt_loss,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"09:36PM 02/11/19, epoch 3, step 187600","step 180000, epoch 3",
100,arc/there_and_back/with_alignemnt_loss,mode=rad2sim_aligned__w_g_aligned=1.0,"09:37PM November 01, 2019",,First runs with alignment loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_alignemnt_loss,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"03:23AM 02/11/19, epoch 0, step 44300",step 40000,
101,arc/there_and_back/with_alignemnt_loss,mode=rad2sim_aligned__w_g_aligned=10.0,"09:37PM November 01, 2019",,First runs with alignment loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_alignemnt_loss,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"09:36PM 02/11/19, epoch 3, step 185300","step 180000, epoch 3",
102,arc/there_and_back/with_alignemnt_loss,mode=rad2sim_aligned__w_g_aligned=100.0,"09:37PM November 01, 2019",,First runs with alignment loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_alignemnt_loss,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"09:36PM 02/11/19, epoch 3, step 184500","step 180000, epoch 3",
103,arc/there_and_back/with_identity,w_g_id=0.01,"08:58PM November 01, 2019",,With identity loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_identity,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"08:58PM 02/11/19, epoch 2, step 127400","step 120000, epoch 2",
104,arc/there_and_back/with_identity,w_g_id=0.1,"08:58PM November 01, 2019",,With identity loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_identity,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"08:58PM 02/11/19, epoch 2, step 126400","step 120000, epoch 2",
105,arc/there_and_back/with_identity,w_g_id=0.5,"08:58PM November 01, 2019",,With identity loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_identity,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,9b5175bfc8c22b33778fb48106a088277d7cc4dc,"03:21AM 02/11/19, epoch 0, step 34100",step 20000,
106,arc/there_and_back/with_identity,w_g_id=1.0,"09:39PM November 01, 2019",,With identity loss,/data/engs-a2i/kebl4674/experiments/there_and_back/with_identity,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,9b5175bfc8c22b33778fb48106a088277d7cc4dc,,,
107,arc/there_and_back/without_cycle,w_g_aligned=0.01,"01:50PM November 03, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"02:23AM 04/11/19, epoch 3, step 177300","step 160000, epoch 3",
108,arc/there_and_back/without_cycle,w_g_aligned=0.1,"01:50PM November 03, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"02:22AM 04/11/19, epoch 3, step 179300","step 160000, epoch 3",
109,arc/there_and_back/without_cycle,w_g_aligned=1.0,"01:50PM November 03, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"02:18AM 04/11/19, epoch 3, step 174700","step 160000, epoch 3",
110,arc/there_and_back/without_cycle,w_g_aligned=10.0,"01:50PM November 03, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,finished,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"07:11AM 04/11/19, epoch 4, step 247500","step 240000, epoch 4",
111,arc/there_and_back/without_cycle,w_g_aligned=100.0,"03:09PM November 03, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"01:44AM 04/11/19, epoch 3, step 149400","step 140000, epoch 2",
112,arc/there_and_back/without_cycle,use_gan=False,"01:46AM November 04, 2019",,All without cycle losses,/data/engs-a2i/kebl4674/experiments/there_and_back/without_cycle,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,af13648b4e81ba80b8f10181881cb0ee9ffdc71a,"01:47AM 04/11/19, epoch 0, step 100",,
113,arc/there_and_back_2/12-11-2019/initial_test,impl=there_and_back,"05:07PM November 12, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,a2fd44574d3bc268e9c42263f677e16ccaf298a2,,,
114,arc/there_and_back_2/12-11-2019/initial_test,impl=cycle_gan,"03:08PM November 13, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,ec3b2be6a9e3b2a2f29d8e5a2da5289dfd801be7,"07:01PM 13/11/19, epoch 0, step 24900",step 25000,
115,arc/there_and_back_2/12-11-2019/initial_test,w_cycle_a=100.0__w_cycle_b=100.0,"05:09PM November 12, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,a2fd44574d3bc268e9c42263f677e16ccaf298a2,"03:06PM 13/11/19, epoch 2, step 147400","step 145000, epoch 2",
116,arc/there_and_back_2/12-11-2019/initial_test,w_cycle_a=10.0__w_cycle_b=10.0__w_align_a=100.0,"05:19PM November 12, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,a2fd44574d3bc268e9c42263f677e16ccaf298a2,"03:06PM 13/11/19, epoch 2, step 122200","step 120000, epoch 2",
117,arc/there_and_back_2/12-11-2019/initial_test,use_gan=False,"03:18PM November 13, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,ec3b2be6a9e3b2a2f29d8e5a2da5289dfd801be7,"07:02PM 13/11/19, epoch 0, step 27400",step 25000,
118,arc/there_and_back_2/12-11-2019/initial_test,w_cycle_a=10.0__w_cycle_b=10.0__w_align_a=100.0__w_align_b=100.0,"05:09PM November 12, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,a2fd44574d3bc268e9c42263f677e16ccaf298a2,"05:09PM 13/11/19, epoch 2, step 116200","step 115000, epoch 2",
119,arc/there_and_back_2/12-11-2019/initial_test,w_cycle_a=10.0__w_cycle_b=10.0__w_align_a=10.0__w_align_b=10.0,"03:08PM November 13, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,ec3b2be6a9e3b2a2f29d8e5a2da5289dfd801be7,"07:02PM 13/11/19, epoch 0, step 18600",step 15000,
120,arc/there_and_back_2/12-11-2019/initial_test,w_cycle_a=10.0__w_cycle_b=10.0__w_align_a=1.0__w_align_b=1.0,"03:18PM November 13, 2019",ThereAndBackCycleGan,Initial runs after debug fix,/data/engs-a2i/kebl4674/experiments/there_and_back_2/12-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,running,ec3b2be6a9e3b2a2f29d8e5a2da5289dfd801be7,"07:01PM 13/11/19, epoch 0, step 16500",step 15000,
121,arc/there_and_back_2/13-11-2019/initial_test,impl=there_and_back,"10:47AM November 14, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,finished,b906d7b2496db6b68250ba07f0201924b0d03ffd,"10:30AM 15/11/19, epoch 2, step 148500","step 145000, epoch 2",
122,arc/there_and_back_2/13-11-2019/initial_test,impl=cycle_gan,"12:10PM November 14, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,finished,b906d7b2496db6b68250ba07f0201924b0d03ffd,"11:33AM 15/11/19, epoch 2, step 148500","step 145000, epoch 2",
123,arc/there_and_back_2/13-11-2019/initial_test,w_align_b=1.0,"07:09PM November 13, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b906d7b2496db6b68250ba07f0201924b0d03ffd,,,
124,arc/there_and_back_2/13-11-2019/initial_test,w_align_b=10.0,"07:09PM November 13, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b906d7b2496db6b68250ba07f0201924b0d03ffd,,,
125,arc/there_and_back_2/13-11-2019/initial_test,w_align_b=100.0,"07:09PM November 13, 2019",ThereAndBackCycleGan,To test newtork architectures after debug,/data/engs-a2i/kebl4674/experiments/there_and_back_2/13-11-2019/initial_test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b906d7b2496db6b68250ba07f0201924b0d03ffd,,,
126,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
127,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
128,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=2.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
129,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
130,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
131,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=3.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
132,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=2.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
133,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=3.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
134,arc/there_and_back_2/7-02-2019/experiment-test,w_cycle_a=4.0__w_cycle_b=4.0,"05:16PM February 12, 2020",,An initial test of the experiment manager,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/experiment-test,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,registered,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
135,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=1.0__w_align_b=1.0,"11:25PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
136,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=10.0__w_align_b=10.0,"11:26PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
137,arc/there_and_back_2/7-02-2019/rad2real,use_gan=True__w_align_a=100.0__w_align_b=100.0,"11:27PM February 07, 2020",ThereAndBack,Initial test of rad2real models,/data/engs-a2i/kebl4674/experiments/there_and_back_2/7-02-2019/rad2real,0x848f69fd4f1c,arcus-htc-login02.arcus-htc.arc.local,kebl4674,/home/kebl4674,error,b2abee15800a6afd7de17bb8cac380c3a8b06765,,,
